"index","country","year","gdp","infrate","trade","schooling","invest60","invest70","invest80","industry"
2,"UK",1992,83.4058148057659,3.73260092735291,49.3497581481934,NA,NA,NA,NA,31.889669418335
2,"UK",1993,87.197654532128,1.56447398662567,52.5936317443848,NA,NA,NA,NA,31.2709293365479
2,"UK",1994,92.7192768140728,2.47644996643066,54.2577590942383,NA,NA,NA,NA,31.6933307647705
2,"UK",1995,97.0437332030296,3.4109959602356,57.8968391418457,39.9000015258789,NA,NA,NA,31.9964809417725
2,"UK",1996,102.237967261178,2.44870591163635,59.8495788574219,NA,NA,NA,NA,31.867259979248
2,"UK",1997,108.868800390911,3.13233304023743,57.8405303955078,NA,NA,NA,NA,31.0741291046143
2,"UK",1998,113.393598827266,3.41816997528076,55.9890632629395,NA,NA,NA,NA,29.4609203338623
2,"UK",1999,117.073051551429,1.55538499355316,NA,NA,NA,NA,NA,28.5987701416016
2,"UK",2000,125.00855118495,2.92709994316101,NA,39.0999984741211,NA,NA,NA,28.4766101837158
2,"UK",2001,132.059613975079,1.82085204124451,NA,NA,NA,NA,NA,27.4755191802979
2,"UK",2002,141.553872465184,1.63445794582367,NA,NA,NA,NA,NA,26.9903793334961
2,"UK",2003,144.681162961153,2.91363191604614,NA,NA,NA,NA,NA,26.590160369873
3,"Austria",1960,8.77595895431224,NA,48.1260948181152,48.7000007629395,NA,NA,NA,NA
3,"Austria",1961,9.27925726850721,3.54225611686707,46.5259590148926,NA,NA,NA,NA,NA
3,"Austria",1962,9.6603957977034,4.38178491592407,47.171012878418,NA,NA,NA,NA,NA
3,"Austria",1963,10.1343757634987,2.70877003669739,47.9772529602051,NA,NA,NA,NA,NA
3,"Austria",1964,10.8673344734913,3.86857104301453,48.415096282959,NA,NA,NA,NA,NA
3,"Austria",1965,11.4146103102859,4.93091106414795,49.6133003234863,47.5999984741211,NA,NA,NA,NA
3,"Austria",1966,12.396774981676,2.20588207244873,50.3164100646973,NA,NA,NA,NA,NA
3,"Austria",1967,13.0368922550696,3.97499990463257,49.6838531494141,NA,NA,NA,NA,NA
3,"Austria",1968,14.2096261910579,2.77310299873352,50.4109153747559,NA,NA,NA,NA,NA
3,"Austria",1969,15.8270217444417,3.08040189743042,54.2325134277344,NA,NA,NA,NA,NA
3,"Austria",1970,18.2360127046176,4.37282514572144,59.7119636535645,46.5,NA,NA,NA,NA
3,"Austria",1971,20.0342047397997,4.70426177978516,59.1853675842285,NA,NA,NA,NA,41.2185096740723
3,"Austria",1972,22.0522843879795,6.36206293106079,59.0909194946289,NA,NA,NA,NA,41.5256309509277
3,"Austria",1973,24.2804788663572,7.52408218383789,59.2624282836914,NA,NA,NA,NA,42.2368202209473
3,"Austria",1974,27.4712924505253,9.52179145812988,64.8117294311523,NA,NA,NA,NA,42.2602691650391
3,"Austria",1975,30.0366479354996,8.44525527954102,61.5981521606445,45.5999984741211,NA,NA,NA,40.1281394958496
3,"Austria",1976,33.2763254336672,7.31868886947632,65.1708679199219,NA,NA,NA,NA,39.3978996276855
3,"Austria",1977,37.0779379428292,5.47499990463257,65.2096862792969,NA,NA,NA,NA,39.0588302612305
3,"Austria",1978,39.6628389934034,3.57904696464539,64.7406692504883,NA,NA,NA,NA,39.2356491088867
3,"Austria",1979,45.3848033227462,3.7070939540863,69.6987152099609,NA,NA,NA,NA,38.1772003173828
3,"Austria",1980,50.3884681162961,6.32538986206055,73.9958572387695,61.7999992370605,0.263379991054535,0.311040014028549,26.6420001983643,38.0964698791504
3,"Austria",1981,54.9328121182507,6.80686187744141,76.0796737670898,NA,NA,NA,NA,37.8308486938477
3,"Austria",1982,59.3598827266064,5.44041395187378,71.6845550537109,NA,NA,NA,NA,36.9045906066895
3,"Austria",1983,63.7576349865624,3.33538103103638,70.5341110229492,NA,NA,NA,NA,36.4104309082031
3,"Austria",1984,66.1275348155387,5.66486406326294,75.5126953125,NA,NA,NA,NA,35.2359504699707
3,"Austria",1985,69.8558514537014,3.18969392776489,79.0657348632812,60,NA,NA,NA,35.5824394226074
3,"Austria",1986,72.9098460786709,1.70092105865479,70.9252853393555,NA,NA,NA,NA,35.2915306091309
3,"Austria",1987,75.9784998778402,1.39999997615814,69.6339950561523,NA,NA,NA,NA,34.7919616699219
3,"Austria",1988,81.0896652821891,1.93129503726959,74.9354705810547,NA,NA,NA,NA,34.5833892822266
3,"Austria",1989,86.8214023943318,2.56389594078064,78.9068450927734,NA,NA,NA,NA,34.1114501953125
3,"Austria",1990,93.1834839970682,3.26232194900513,79.0296630859375,57.9000015258789,NA,NA,NA,34.1105308532715
3,"Austria",1991,98.5682873198143,3.33434796333313,78.7690963745117,NA,NA,NA,NA,33.9806098937988
3,"Austria",1992,102.418763742976,4.02976322174072,76.0029067993164,NA,NA,NA,NA,33.0332489013672
3,"Austria",1993,103.689225506963,3.62580609321594,73.3583297729492,NA,NA,NA,NA,32.1862297058105
3,"Austria",1994,108.179819203518,2.95906496047974,75.1496429443359,NA,NA,NA,NA,32.1382789611816
3,"Austria",1995,112.269728805277,2.25009989738464,77.7849426269531,55.7000007629395,NA,NA,NA,32.449649810791
3,"Austria",1996,117.312484730027,1.84355700016022,80.7439193725586,NA,NA,NA,NA,32.2956199645996
3,"Austria",1997,119.579770339604,1.32500004768372,85.257926940918,NA,NA,NA,NA,32.726978302002
3,"Austria",1998,123.694111898363,0.904679715633392,NA,NA,NA,NA,NA,32.8425903320312
3,"Austria",1999,129.772782799902,0.562393009662628,NA,NA,NA,NA,NA,32.9000282287598
3,"Austria",2000,138.573173711214,2.35046195983887,NA,55,NA,NA,NA,32.7748489379883
3,"Austria",2001,140.99682384559,2.65996193885803,NA,NA,NA,NA,NA,32.1685981750488
3,"Austria",2002,146.308331297337,1.81021201610565,NA,NA,NA,NA,NA,31.9847793579102
3,"Austria",2003,150.481309552895,1.36341905593872,NA,NA,NA,NA,NA,31.7371292114258
4,"Belgium",1960,8.70754947471293,NA,77.3417816162109,27.1000003814697,NA,NA,NA,NA
4,"Belgium",1961,9.20107500610799,0.983146071434021,80.0162734985352,NA,NA,NA,NA,NA
4,"Belgium",1962,9.86073784510139,1.40472900867462,82.4377593994141,NA,NA,NA,NA,NA
4,"Belgium",1963,10.3689225506963,2.15334010124207,85.6653900146484,NA,NA,NA,NA,NA
4,"Belgium",1964,11.1800635230882,4.17561817169189,86.6204528808594,NA,NA,NA,NA,NA
4,"Belgium",1965,11.795748839482,4.05980205535889,85.2619094848633,28.5,NA,NA,NA,NA
4,"Belgium",1966,12.504275592475,4.1738920211792,89.3701248168945,NA,NA,NA,NA,NA
4,"Belgium",1967,13.2860982164671,2.9128520488739,86.2396469116211,NA,NA,NA,NA,NA
4,"Belgium",1968,14.4539457610555,2.7033269405365,90.6230163574219,NA,NA,NA,NA,NA
4,"Belgium",1969,16.1641827510384,3.74578189849854,97.9496383666992,NA,NA,NA,NA,NA
4,"Belgium",1970,18.5536281456145,3.91412806510925,100.428131103516,28.7000007629395,NA,NA,NA,NA
4,"Belgium",1971,20.1759100903982,4.34056806564331,97.97509765625,NA,NA,NA,NA,42.502269744873
4,"Belgium",1972,22.0473979965795,5.44750022888184,97.5489196777344,NA,NA,NA,NA,41.944149017334
4,"Belgium",1973,24.6225262643538,6.95527791976929,107.77507019043,NA,NA,NA,NA,42.5150909423828
4,"Belgium",1974,27.8866357195211,12.6778898239136,120.517532348633,NA,NA,NA,NA,43.2930107116699
4,"Belgium",1975,30.0317615440997,12.7681999206543,104.77954864502,30.2999992370605,NA,NA,NA,40.0170097351074
4,"Belgium",1976,33.4913266552651,9.15869998931885,110.838104248047,NA,NA,NA,NA,40.1339492797852
4,"Belgium",1977,35.797703396042,7.11084794998169,109.53759765625,NA,NA,NA,NA,39.4952812194824
4,"Belgium",1978,39.3647691180064,4.47059488296509,105.685623168945,NA,NA,NA,NA,38.4570198059082
4,"Belgium",1979,43.5914976789641,4.46908378601074,116.289848327637,NA,NA,NA,NA,38.2092399597168
4,"Belgium",1980,49.6261910579037,6.65097522735596,117.168762207031,31.6000003814697,0.268640011548996,0.282460004091263,21.8759994506836,36.84375
4,"Belgium",1981,54.1363303200586,7.62827396392822,126.352630615234,NA,NA,NA,NA,34.4651718139648
4,"Belgium",1982,57.7913510872221,8.72585105895996,134.42366027832,NA,NA,NA,NA,34.4062004089355
4,"Belgium",1983,60.2687515269973,7.66337013244629,137.18913269043,NA,NA,NA,NA,34.1405906677246
4,"Belgium",1984,64.0752504275593,6.3475170135498,146.642852783203,NA,NA,NA,NA,33.4808502197266
4,"Belgium",1985,67.1145858783289,4.86767578125,140.555130004883,32.5999984741211,NA,NA,NA,34.2135009765625
4,"Belgium",1986,69.8363058881016,1.29550099372864,126.711036682129,NA,NA,NA,NA,33.2291488647461
4,"Belgium",1987,73.3593940874664,1.55448305606842,122.646621704102,NA,NA,NA,NA,32.1017990112305
4,"Belgium",1988,79.203518201808,1.16205096244812,129.205612182617,NA,NA,NA,NA,32.8808898925781
4,"Belgium",1989,84.7544588321525,3.10544991493225,138.384674072266,NA,NA,NA,NA,33.2294311523438
4,"Belgium",1990,90.5252870754947,3.45282292366028,134.006576538086,32.5999984741211,NA,NA,NA,32.6642990112305
4,"Belgium",1991,95.0549719032495,3.20855188369751,130.826400756836,NA,NA,NA,NA,30.6616191864014
4,"Belgium",1992,98.3288541412167,2.42991399765015,126.435966491699,NA,NA,NA,NA,30.1109294891357
4,"Belgium",1993,99.2328365502077,2.75396299362183,120.237991333008,NA,NA,NA,NA,28.9986705780029
4,"Belgium",1994,104.275592474957,2.37779903411865,125.537879943848,NA,NA,NA,NA,28.9236392974854
4,"Belgium",1995,108.712435866113,1.4668140411377,129.36067199707,30.5,NA,NA,NA,29.5344295501709
4,"Belgium",1996,110.857561690691,2.05891895294189,131.874954223633,NA,NA,NA,NA,29.1413097381592
4,"Belgium",1997,114.419741021256,1.62745904922485,141.314376831055,NA,NA,NA,NA,29.2578105926514
4,"Belgium",1998,118.074761788419,0.953622579574585,149.682403564453,NA,NA,NA,NA,28.6395301818848
4,"Belgium",1999,121.143415587589,1.11924195289612,NA,NA,NA,NA,NA,27.9539203643799
4,"Belgium",2000,130.129489372099,2.54624605178833,NA,28,NA,NA,NA,28.0895195007324
4,"Belgium",2001,136.823845590032,2.47127294540405,NA,NA,NA,NA,NA,27.2573795318604
4,"Belgium",2002,143.317859760567,1.64345395565033,NA,NA,NA,NA,NA,27.0109195709229
4,"Belgium",2003,146.99242609333,1.5913120508194,NA,NA,NA,NA,NA,26.4847793579102
5,"Denmark",1960,11.3804055704862,NA,65.7821960449219,46.0999984741211,NA,NA,NA,NA
5,"Denmark",1961,12.1426826288786,3.45162892341614,61.5406723022461,NA,NA,NA,NA,NA
5,"Denmark",1962,13.0222330808698,7.37782001495361,60.3373794555664,NA,NA,NA,NA,NA
5,"Denmark",1963,13.1932567798681,6.1050329208374,60.4160423278809,NA,NA,NA,NA,NA
5,"Denmark",1964,14.5614463718544,3.09278297424316,61.6781005859375,NA,NA,NA,NA,NA
5,"Denmark",1965,15.5240654776448,5.44999980926514,61.3887405395508,45.5,NA,NA,NA,NA
5,"Denmark",1966,16.501343757635,7.06496000289917,59.8727416992188,NA,NA,NA,NA,NA
5,"Denmark",1967,17.4932812118251,8.20785331726074,57.8547286987305,NA,NA,NA,NA,NA
5,"Denmark",1968,19.0178353286098,7.95361518859863,57.8798942565918,NA,NA,NA,NA,NA
5,"Denmark",1969,21.2655753725873,3.4879310131073,58.4683265686035,NA,NA,NA,NA,NA
5,"Denmark",1970,22.1891033471781,6.51483678817749,60.3218078613281,44.5,NA,NA,NA,NA
5,"Denmark",1971,23.7380894209626,5.86987686157227,58.4947471618652,NA,NA,NA,NA,31.7803401947021
5,"Denmark",1972,25.7121915465429,6.56234788894653,54.9426231384277,NA,NA,NA,NA,31.5314693450928
5,"Denmark",1973,27.9452724163205,9.30338859558105,60.4651031494141,NA,NA,NA,NA,30.2847309112549
5,"Denmark",1974,29.9096017591009,15.2751998901367,68.1389846801758,NA,NA,NA,NA,29.5870399475098
5,"Denmark",1975,32.0791595406792,9.60561370849609,62.6506462097168,44.9000015258789,NA,NA,NA,29.250560760498
5,"Denmark",1976,36.0175910090398,9,63.9492950439453,NA,NA,NA,NA,28.249870300293
5,"Denmark",1977,38.6073784510139,11.1391401290894,62.8429527282715,NA,NA,NA,NA,28.022029876709
5,"Denmark",1978,41.9496701685805,10.008939743042,59.2088584899902,NA,NA,NA,NA,27.5630702972412
5,"Denmark",1979,46.7432201319326,9.61105537414551,62.8859481811523,NA,NA,NA,NA,26.8806400299072
5,"Denmark",1980,50.6327876862937,12.3053197860718,68.16064453125,43.4000015258789,0.293440014123917,0.332839995622635,22.2179985046387,28.2331409454346
5,"Denmark",1981,54.2682628878573,11.7915897369385,74.187370300293,NA,NA,NA,NA,26.5771007537842
5,"Denmark",1982,59.198631810408,10.089940071106,74.1342926025391,NA,NA,NA,NA,26.7572498321533
5,"Denmark",1983,62.6533105301735,6.90730905532837,72.4887313842773,NA,NA,NA,NA,26.9897594451904
5,"Denmark",1984,67.3198143171268,6.32207918167114,73.9785842895508,NA,NA,NA,NA,27.2905807495117
5,"Denmark",1985,71.8201807964818,4.65237903594971,74.850471496582,42.5,NA,NA,NA,27.6206302642822
5,"Denmark",1986,76.2667969704373,3.72127890586853,66.1689071655273,NA,NA,NA,NA,28.2460803985596
5,"Denmark",1987,78.299535792817,3.9850709438324,62.5814819335938,NA,NA,NA,NA,27.9180202484131
5,"Denmark",1988,81.9252382115807,4.55019092559814,63.532341003418,NA,NA,NA,NA,27.0860900878906
5,"Denmark",1989,85.1111654043489,4.78405284881592,67.0666885375977,NA,NA,NA,NA,27.020679473877
5,"Denmark",1990,89.1131199609089,2.65271592140198,66.5846786499023,49.9000015258789,NA,NA,NA,26.5442905426025
5,"Denmark",1991,93.1834839970682,2.36795997619629,68.532112121582,NA,NA,NA,NA,26.1695594787598
5,"Denmark",1992,96.8922550696311,2.10198092460632,66.4308929443359,NA,NA,NA,NA,26.3453407287598
5,"Denmark",1993,98.700219887613,1.25098502635956,63.9760894775391,NA,NA,NA,NA,25.1901206970215
5,"Denmark",1994,105.99071585634,1.99435698986053,65.6126708984375,NA,NA,NA,NA,25.3115406036377
5,"Denmark",1995,110.886880039091,2.09843611717224,66.7178573608398,47,NA,NA,NA,25.7575092315674
5,"Denmark",1996,116.203273882238,2.1113600730896,66.0738067626953,NA,NA,NA,NA,25.9511299133301
5,"Denmark",1997,121.563645247984,2.19579100608826,68.5870666503906,NA,NA,NA,NA,26.0451507568359
5,"Denmark",1998,125.428780845346,1.85317802429199,NA,NA,NA,NA,NA,26.0006408691406
5,"Denmark",1999,132.484730026875,2.47868490219116,NA,NA,NA,NA,NA,26.2222995758057
5,"Denmark",2000,140.718299535793,2.92477893829346,NA,46.5,NA,NA,NA,27.1849098205566
5,"Denmark",2001,145.795260200342,2.34999990463257,NA,NA,NA,NA,NA,26.2820301055908
5,"Denmark",2002,148.145614463719,2.42631506919861,NA,NA,NA,NA,NA,26.4006690979004
5,"Denmark",2003,150.759833862692,2.09062004089355,NA,NA,NA,NA,NA,26.4053897857666
6,"France",1960,9.07891522110921,NA,26.9196224212646,25.7000007629395,NA,NA,NA,NA
6,"France",1961,9.57244075250428,2.41456198692322,26.2115497589111,NA,NA,NA,NA,NA
6,"France",1962,10.2565355484974,5.24725008010864,24.8985595703125,NA,NA,NA,NA,NA
6,"France",1963,10.7744930368923,4.93969011306763,25.0059089660645,NA,NA,NA,NA,NA
6,"France",1964,11.5660884436843,3.22933793067932,25.6229610443115,NA,NA,NA,NA,NA
6,"France",1965,12.3430246762766,2.71474003791809,25.7495040893555,25.7999992370605,NA,NA,NA,NA
6,"France",1966,13.3300757390667,2.570720911026,26.4759407043457,NA,NA,NA,NA,NA
6,"France",1967,14.2438309308576,2.81831908226013,26.1884574890137,NA,NA,NA,NA,NA
6,"France",1968,15.4556559980454,4.55212879180908,26.5713195800781,NA,NA,NA,NA,NA
6,"France",1969,17.2538480332275,6.03932619094849,28.7395801544189,NA,NA,NA,NA,NA
6,"France",1970,18.8468116296115,5.84547519683838,31.0858306884766,26,NA,NA,NA,NA
6,"France",1971,20.5375030539946,5.39751386642456,31.7609615325928,NA,NA,NA,NA,38.6492691040039
6,"France",1972,22.1597849987784,6.06300401687622,32.391918182373,NA,NA,NA,NA,38.6978988647461
6,"France",1973,24.4710481309553,7.38059711456299,34.2793388366699,NA,NA,NA,NA,37.9406700134277
6,"France",1974,27.3344734913267,13.6493196487427,42.3909645080566,NA,NA,NA,NA,37.5677680969238
6,"France",1975,29.6946005375031,11.6859302520752,36.9275054931641,26.7999992370605,NA,NA,NA,37.6620903015137
6,"France",1976,32.6068898118739,9.62549304962158,39.8923721313477,NA,NA,NA,NA,37.4907684326172
6,"France",1977,35.6315660884437,9.49455642700195,40.8498649597168,NA,NA,NA,NA,36.8810195922852
6,"France",1978,39.2426093330076,9.25055885314941,39.4885292053223,NA,NA,NA,NA,36.2300605773926
6,"France",1979,43.7234302467628,10.6467399597168,41.8790512084961,NA,NA,NA,NA,35.8407287597656
6,"France",1980,48.3312973369167,13.5391101837158,44.2693176269531,34.5,0.278059989213943,0.328700006008148,27.2360000610352,36.0303001403809
6,"France",1981,53.403371610066,13.3333301544189,46.1019401550293,NA,NA,NA,NA,35.1729888916016
6,"France",1982,57.99657952602,11.9784803390503,45.5013046264648,NA,NA,NA,NA,34.0986404418945
6,"France",1983,61.1678475445883,9.459547996521,45.1278381347656,NA,NA,NA,NA,33.5145797729492
6,"France",1984,64.2316149523577,7.67380285263062,47.646427154541,NA,NA,NA,NA,33.1211585998535
6,"France",1985,67.1683361837283,5.83109903335571,47.1591758728027,36.2999992370605,NA,NA,NA,32.7871284484863
6,"France",1986,69.9144881505009,2.53852701187134,41.3446731567383,NA,NA,NA,NA,31.8039493560791
6,"France",1987,73.00268751527,3.28889799118042,41.1443710327148,NA,NA,NA,NA,30.9401798248291
6,"France",1988,78.3777180552162,2.7008171081543,42.5264549255371,NA,NA,NA,NA,30.7439498901367
6,"France",1989,84.0117273393599,3.49830198287964,45.6864433288574,NA,NA,NA,NA,30.221960067749
6,"France",1990,89.1473247007085,3.38005709648132,45.1305694580078,36.9000015258789,NA,NA,NA,29.6999797821045
6,"France",1991,92.9440508184706,3.2169349193573,45.0474700927734,NA,NA,NA,NA,29.5201606750488
6,"France",1992,96.4866845834351,2.36576509475708,44.0261192321777,NA,NA,NA,NA,29.1571292877197
6,"France",1993,97.3369166870266,2.10600996017456,41.8412094116211,NA,NA,NA,NA,27.4512500762939
6,"France",1994,101.123870021989,1.66087305545807,43.4013786315918,NA,NA,NA,NA,27.1809501647949
6,"France",1995,105.277302711947,1.77811598777771,44.6914100646973,37.2999992370605,NA,NA,NA,27.275899887085
6,"France",1996,108.907891522111,2.00836205482483,45.6044616699219,NA,NA,NA,NA,26.6066093444824
6,"France",1997,114.194967016858,1.20032203197479,49.3604011535645,NA,NA,NA,NA,26.0412292480469
6,"France",1998,119.286586855607,0.672597110271454,NA,NA,NA,NA,NA,25.9456405639648
6,"France",1999,122.702174444173,0.5,NA,NA,NA,NA,NA,25.492639541626
6,"France",2000,130.417786464696,1.6915420293808,NA,37.2999992370605,NA,NA,NA,25.4811897277832
6,"France",2001,137.02907402883,1.66340494155884,NA,NA,NA,NA,NA,25.5016994476318
6,"France",2002,140.869777669191,1.9249279499054,NA,NA,NA,NA,NA,25.3081207275391
6,"France",2003,142.731492792573,2.10103893280029,NA,NA,NA,NA,NA,24.4735698699951
7,"West Germany",1960,11.1605179574884,NA,35.4596824645996,61,NA,NA,NA,44.9872436523438
7,"West Germany",1961,11.6687026630833,2.51572322845459,33.836784362793,NA,NA,NA,NA,NA
7,"West Germany",1962,12.3479110676765,2.76073622703552,33.4663772583008,NA,NA,NA,NA,NA
